x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059
220,0,0,0,0,0.69562775,0.9599168,0.48471326,0,0,0,0,0.19816452,0,0,0,0.6283382,1.0274867,0,0,1.5539535,0,3.5269344,0.74874234,0,0.6011576,1.2963364,4.059506,0,0,0,0,0,1.6943659,0,0,0,0,0,0,0,0.90341645,0,0,0.741075,0,0,0.61110705,0,0,0.09066585,2.3027477,0,0,0.11618892,0,0,0.27545834,0.96903616,0,1.933448
221,0,0,0,0,0,0,0.67104775,1.8261755,0,0,0,0,1.5622553,0.7523131,0,0,0,1.7697582,1.9191265,0,0,0,0,0,0,0.18866305,0,1.1562027,0,0,0,0,0,1.1266125,0,0,0,0,0,0,1.2649039,0,3.3922691,1.2551748,4.149357,0.0515339,0.7081558,0,0,0.2760678,0,0,0,0,2.002866,0,0,0,0,0
222,0,0,0,0,0,0,0,1.3585337,0.6860858,0,0,0,0.067613624,0,0,0,0,0,0,0,2.356239,0,0,0,0,0,11.329314,0.33540192,0,0,5.811311,0,0,2.36514,0,0,3.905806,3.2328827,2.5874438,0,0,0.018700244,0,0.38217792,1.3792676,0,0.04022368,2.0116239,1.3716174,0,1.7459097,0,0.65165913,0,1.2194271,3.695112,0,1.4108237,0.13217716,1.0113803
223,0,0.8876583,0,1.6786667,1.8516989,0,1.6067647,0,0.15981774,0,0,0.7341035,0,0,1.5624657,0,0,0,0,0,1.1315042,0.17318195,0.81726116,0.37071773,0,0.4113336,0,0,0,0,0.05447539,1.1968381,0,0.75968516,1.1860696,0,1.9953707,0.5229438,0,0,0.32771835,0,0,0,0,1.213785,0.06891934,0,0.55952585,0,0.23880184,0,0,0,2.019233,0,0,0.55328375,2.4637263,0
224,2.2024603,0,0,5.6394696,0.67235297,0,0,0,0.28868073,1.0589589,0.019504713,0.7854461,0,0,0,0,0,0,0,0,0.24428904,0,0,0,3.2699323,0,1.5782937,0,0,0,0,0.29868308,13.33448,0.6973828,0,1.0668821,0,0.71160287,0,1.4535534,0.8363483,0,0,0.31951347,0,1.0220461,1.0659043,0,0,0,0,3.8206408,0,1.4997,0,0,0,0,2.6519275,0
225,0,0,0.7735718,0,0,0,0.34484556,2.742575,0,0,0,1.7676349,1.0677959,0,1.0857359,0,0,0,0,0,0.23087761,0,0,1.1306738,0,0,1.7091951,1.8078891,0.87222576,0.4556553,7.2285376,0,0,0.701152,6.628718,0,3.2014158,0,0.1215717,0,1.2047912,0,1.8903427,0,0,0,0,0,0.26761237,0,3.9047325,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,2.7104921,0,0,0.101295054,0,0,0,0.6278081,0,0.85058045,1.348341,0,0.022425074,0,0,0.633175,0,0,0,0,0,0,0,3.8062122,2.6151924,0,0,0,6.843625,0,0,0,0,0,0.99620116,0.084434055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2.690502,0.11050668,0,0,0,0,2.5802946,0,0,3.9415197,2.3682213,0,0,0,0,0.93869203,0.69716734,0,0.49529248,0,0,0.53775775,0,0,0,2.7967267,0,0,0.4163085,0,0,0,0,0,0.36696312,4.003682,0,2.1900973,0,0,0,0,0,0,0,0.77214974,0,0.7546218,0.01043757,1.3343961,0,0,0,0.18717262,0,4.9049463,0,0,0,0
228,0,0,0,5.1769843,0,1.735266,0.82924354,0,0,0,0,0,2.2205443,0.33067954,0.5493549,0.739615,0.2250607,0,2.162501,0.12859061,0.3854945,0,1.834361,0,0,0,0,1.2078011,0.3274235,0,0,0.00628223,4.039195,0,0,0,0,2.1078815,0.64297396,0,0.765762,1.7180136,0,0,0,0.36825556,0,0,1.9699446,0,0,0,0.86223274,1.3855339,0.42454398,0.13280016,0,0,0,0
229,0,1.804545,0,0,0,3.3118591,0.81832564,0,0.19688806,0,0,0.015558444,0,1.3504181,0,0,0.7613591,0.15593357,0,0.12136608,1.8055568,0.09089694,0,0,1.8709478,1.1984105,0,0,0,0,1.8555468,0,0.10721774,0,0,0.30321062,0,0,0,2.2073817,0,0,6.9726048,0,2.161309,0,0,0,0,0.37728143,0,0,0,0.88238853,0.2931547,0,0.79020715,0,0,0.7642872
230,0,0,3.056895,0,0,1.7599558,0,0,0,2.2235162,3.8989697,0.62075365,0,0,0,0,1.3609939,0.062095392,0.6829812,0,0,0.053087786,0.48761767,0.06754095,1.7231203,0.59712356,0,0,0,0,0,0,4.727754,0,3.6481574,0,0.6105352,0.39403465,0,0,2.416866,1.6971465,0,0.6785882,0,1.1179652,0.2835077,0,0.80017996,0.5375959,1.0960972,0,1.1725838,0,0,0,2.2270176,2.661426,0,0.5001525
231,0.7993243,0.64631015,1.2497733,0,0.14671141,0,0.03192466,0,0,0,0,0.6754219,0,0,0.6715097,0.17399697,0.35478276,0.98474663,0,0.92793417,0,0,0,0,0,0.71969765,0,0,0.9756552,3.6697042,0,0,0,0,0,0.6692168,0,0,0.87947184,3.1057014,0,0,3.8838677,0,0,0.5709078,0.17481102,0,0,0,2.3823428,0,0,0.6142052,0,0.47828683,0.31588435,0.3584174,0.30511963,0
232,0,0,1.9096327,1.0075101,0,0,0,0,1.2909865,1.1201079,0,0,2.2185934,0,0,0.38219815,0,0,0,0,0.64831156,0,0.25918868,0,0,3.4761763,0.9077779,0,0,0.25021985,5.970517,0,0,0,0,3.352243,0,0,0,0,0,0,0,1.7101336,4.2397866,0,0,0,0,0,3.0171947,0,0,1.1953325,2.4130044,2.032838,1.4990493,0.9754736,1.9564492,0
233,0,0,0,0,0,0,0.23271906,0.6736638,0,0.4923574,0,0,0.5838306,1.3377948,0,0,0,0,0,0,0,0,0,0,0,1.1300297,0.7672227,0,0.22353658,3.8516119,0,0,0,0,0,0,0.6904025,0,0,0.65889204,0,0,0,1.6880295,4.7301903,2.3442295,1.2621533,0.20022726,0,0.9813822,1.5855871,0.8921881,0,0,0,3.3867667,0,0,0.23921295,0.8165953
234,0,0,1.1457112,0,1.7240961,1.5339576,0.9055423,0.41211158,0,0,0,0,1.4751235,0,0.68371886,0,0,1.4521023,0,0,0,0,0.36609837,0.014684643,0,0,13.938998,0,0,0,0,0,0,1.3305638,0,0,0,0,0.24389663,0,0.07795064,2.3386157,12.111962,0.07134646,0.9324801,0,0.19404341,0,0,0,0,0,0.65399337,0.8387147,0,0,0.41090328,0.18449895,1.7577342,0
235,0,0,0,0,1.2171279,0,0,0,0,0,0,0,0,0,0,0.9850548,0,0,0,0.62228847,0,2.362764,0,1.9394491,1.8768245,0.1745271,0.13233827,0.47835368,0.6813909,0.74903184,0,2.5080495,0.5794505,0,3.8162417,0,0,0,0,0.31337136,0,0,1.6866755,0,0,0,0,0.47280434,3.0962017,0,4.8287187,0,0,0,0,1.5669419,1.907974,0,0,0
236,0,1.4164789,0,3.0741756,0.86335003,0,0,1.915844,0.09141126,0,0,0,0,0,0.92921084,0.21172026,0.38890246,0,0,0,0.16185337,0,0,0,0.5983145,2.6282442,0,0,0,0.3186714,0,0.07348112,0,1.9830338,0,0.98312944,4.87259,0,1.7671071,0,0,0,0,0,0,1.1814239,0,0,0.2234325,0.9473024,0,1.020659,0.2840277,0,1.0390317,0.2539704,0.63568234,0,0,0.7773551
237,0,1.7028201,1.5610421,0,0,1.7165147,0.88670915,0,0,0,0.60142666,0,1.2490535,0,0,4.2959337,0,1.1644232,0,0.09200471,1.3470039,0,0.5158701,0.002418779,0,0,0,0,1.4019513,0,0,1.2243147,0.053551614,0,0,1.402723,0,0.5905057,0,0,0,0,0.9019652,0,1.0023264,0,0,0,0,1.0849012,0,0,1.3801163,0,0.36210302,0,1.8052998,0,0.30141196,0
238,0,0.49513352,1.2073501,5.2059116,0,0,0,0,1.7988386,0,1.7879297,0,0,0,0.11216337,0,0,0,1.649526,1.6377316,0,0,1.644343,0.68128467,0,0,0,0.6554347,0.9275507,0,0,1.2402358,0,0,0,1.2468967,1.2417765,0,0,0,0,0,1.302024,0.3758544,4.1467843,0,0,0,0,0.20366263,0,0,0,0,0,0,0,0,0,0
239,1.0501566,1.4029217,1.1176693,0,0,0,0.7410762,0,0.6606743,1.1142868,0,0.73055947,0.33572766,0,0,1.7497487,3.6721184,0.75592625,0,0.69513094,0,0,0,0,0,0,0.004296105,0,1.4462872,1.9258336,3.754948,0,1.3152246,0.20031443,0.771206,0,0.9419675,0,1.1117742,0,0,1.6764228,0,0.61187786,0,0,0,0.37878108,0.5495038,0,2.7015934,3.7365105,1.3402994,0,0,0,0,0.88064355,2.018479,0
240,0,0,0.8677152,0,0.97189945,0,2.603143,0,0,0,0.31099904,0,0,2.1425323,0,0,0.5377145,2.7502148,0,0,0.7137205,0,0,1.3131124,0,0,0.8466988,0,0.5227302,0,0,0,0.6848852,0,6.2439046,1.0410459,2.7470045,0,1.0780704,1.3500013,0,0.08716462,2.8015552,0,0,0,0,0.8359648,1.1866052,0.16504243,0,2.4831672,0,0,0,2.8756542,0,0,0,0.2450162
241,0.4031442,0.0683137,0,0.87916493,0,0.42137107,0,2.7536762,1.8103269,0,0,1.1982929,0,0,0,0,0,0,1.3297161,0,0,0,0,0.7680523,0.085010976,0,5.469897,0.9691573,0,0,0,0,3.092036,0.046667565,0,0,0.8205652,1.3015592,0.5344635,0,0,0,0,0,0,0,0,1.1295604,0,0.40214765,0,5.349931,0,3.4268384,0,0.2120954,1.1043429,0.5036854,1.82019,1.5556608
242,0,1.9284946,0,0,3.482719,0,0,0,0,0,0,0.34775355,0,0,0,0,1.0728706,0.9165012,0.2874159,0,0,0,0,0,0.24088585,0,0,0,1.560805,0,0,0,2.2100768,0.8302189,0,1.303527,0.14965981,1.5589268,0,0,0.81326693,0.99379057,0,0,1.7292376,0,0.42989254,1.4306833,0.18204533,0,0,10.406384,0,0,0,3.8666747,0,0,1.2188418,0
243,0.57421654,0,0,0,0.25153396,0.15654916,0,0.8602436,0.5568257,0.35428232,0.94139266,0,0,0,0,0.032459307,0,0,0,1.9681901,0.88681245,0.15853746,1.3984896,0,0,3.9690905,3.4945743,0.4842921,0,0,0,0.56261086,3.03975,0,0,0,0,0,0,0,0,0,2.5418336,0.6107073,1.6766042,0.9245285,1.1273919,0,0.44631523,0,0,0,0,0,0,3.9353766,0,0,0,0.60222936
244,0,0,1.4433111,0,1.383894,0,0.5562942,0,0,0.67175204,0.50027484,0,0,1.5658431,0,0,0,0.7182287,0,0.30523282,0,0.75731564,0,0,1.0560325,2.0856206,0,1.4240477,0,0,6.7260904,1.6092701,0,0,0,0,3.510971,0,0,0.07735457,0,0,0,0,0,0,0.8290654,1.0321913,0,0,0,0.87691885,0,0,0.96930915,0,0.19178927,2.2367437,0,0
245,0,2.1655185,2.201364,0,0,0.70475197,0.5117371,0,0,0.7673356,0.50347733,0,0,0.26383626,0,0.5281156,0.035016026,0,0,0,0,0,0,0,0.1261281,0.41761723,0,0,0,0,0,0,0,0.10603376,0,0,0,0.1906028,0.92209023,0,0,0,0,2.8833618,2.633689,0.27077964,0,0,0,0,6.0211697,0,0,0,0,1.134822,0,0,0,0
246,2.2001252,0,1.7088904,0,0,0,0.89268005,0,0,0.8078469,0,0,1.7352923,1.9508295,0,0.96408355,0,0,0.5920337,0,0,0.6612124,1.1867044,0.58989954,0,0,0,0,0,0,0,1.5636365,0,0,1.6515303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7481376,0,0,1.2034574,0,0,1.9106168,0,0.12157968,0.072787665,0.79770905
247,1.0439824,0,0,8.193756,0,0,0,1.4764205,0,3.890724,1.5078871,1.3963104,0,2.0381727,0.23758951,0.18921573,0,0,0,1.727578,0.03596289,0.32024026,0,0,0,0.41051173,0,0,0,0,4.8863983,0,1.8140981,0,5.3796873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62618196,0,0,0,0,0.73669255,0,0,0,0.3411693,0,0
248,2.524769,0.46132526,0,0,0.46451363,2.8812954,0,0,0,0,0,0,1.531599,0.5184897,0,0.7917944,0,0,0.046867006,0,1.4052142,0,0,0,0,0,0,0,0,0,1.4923911,0,0,1.6068156,0,0.4455972,3.850306,0,0.043848198,1.0613106,1.890347,0.07012063,2.6105762,0,0.11208548,2.1822023,0,0,1.0186555,0,0.41843694,0,0.10423794,0.20345478,0.27846742,0,0.005462028,0,0.38993058,0.42183664
249,0,0.9492362,0,0,0,0.68112415,0,1.2138392,0,0,0,0,0.35239384,0,1.1930817,0,1.4394354,0.39836252,0.41601792,0.5878107,0,2.0437226,0.23916608,0,0,2.082926,0,0,0,0,2.0695436,0,0.15536168,0,0.43829194,1.1342007,0,0.30335012,0,0.371557,0,2.5442243,0,0,1.9302396,0,0,0.73184144,1.5804269,0.42310548,0,0,0,0,1.6109371,0,0.35653877,0,0,0
250,0,0,0,2.0741422,1.0245466,0,0,0,0,3.0764265,0,0,0,0,0.68381417,0,0.12348842,0,0,1.1549877,1.0913763,0,1.041129,0.31075078,0,0,0,1.2939986,1.7185576,0,7.7832913,0,3.0254073,0,1.8593905,0.3581399,2.7275078,3.3707428,0,1.9325225,2.5288556,1.187006,4.6390786,0,0,0,0.21969733,1.7996885,0,0,1.2046316,0,1.324399,0.16144598,0.41842595,0,1.9128497,0,0,0
251,0.038761556,0,0.5170267,0,0,0,0,0.21858731,0.28052047,0,0,0.77809536,0,0,0,0,0,1.6502649,0.41374555,0,0,0,0,0,0.6018761,3.297032,3.2376695,0.1639308,0.19801758,2.7226503,1.5632945,1.2443371,0,1.0743705,1.6119884,0,0,0.63474,2.0320046,0.8602998,0,1.9487149,9.416297,1.6616488,0.8227925,0,0.41513386,0.65874344,0,0,0,0,0,0.21211311,0,0,0.06475736,0,1.5159043,0
252,0,0.34345162,1.8380665,0,1.8968673,0,0,2.3920574,0,0,0,1.0998524,0,0,0.17103966,0,0.1051185,2.2844226,0,0.037465926,0,0.62260264,2.1266959,0,1.0231601,0,1.553087,0.5616304,0,0,0,1.5205702,1.3612068,1.1120168,0,0,2.5629044,0.28395143,1.8991625,0,0,0.2400874,0,2.0503452,3.454642,0,0.45666763,0,0.11766786,0,0.79368913,0,0,1.1773359,0,0,0,0.1300238,0,0.02429069
253,0,0.7651451,0,0,0.14690347,1.3100866,0.74122715,0,0.83107793,0.80631,0,0,0.08790997,0.63173294,1.4489214,0.58122665,0,0,0,0,1.1284839,1.9638159,0.9470255,0.3375036,0,0.32312408,1.2301382,0,0,0,0,1.8296957,0,2.2518964,0,0,0,0,0,0,0,0,5.2116966,0,0,0,0.41650316,0.3105402,1.6738183,0,5.5013475,0,0.7560442,0,0,2.4625278,0.004047191,2.1493106,0,0
254,0,1.9189098,0,0,0,0,0.16786784,0,0,3.546839,0,0,0,0,0,0,0,0,0.14393273,0.04228962,0,0,0,0,0,0,7.016396,0,0.5783727,0,3.6112466,0.5000452,0,0,0,0.39105433,0,0,0,0.7581179,2.1824243,0,0,0,1.1292901,0,0,0.9351308,0,1.0311873,0,0,0,0,1.1071919,0,0,0.5976678,0,0.6557471
255,0,0,0,2.6005232,0,0,0.9389033,0,0,0,0.99500334,0.19274788,0.49554917,2.0062194,0.16576037,0,0,0,0.7525754,0,0,0.8087751,0,1.7726995,0,0,0,1.4824268,0.68813026,5.712766,1.1321375,0,0,0,1.0720879,0.89863914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1.5125926,0,0,0,0,0,1.6369375,0,0,0.7161478,1.0106595,0,1.8058885,0.39713517,0,0.2310255,0.5709744,0,2.9286194,0.5101742,0.58975583,0,0.754386,0.031417537,0,0.505195,0,0.03841885,0.33970127,0,0,0.5406214,0,0,7.8306413,0,0,0,0,1.041761,0,0,0,0,0,0,0,0,0,0.5476509,0,0,2.2390258,0.6277391,0,0,0,0,0,0.91348046
257,0,0,0,0,0,0,0.35126737,0,0.56400275,0.13778399,0,0,0,0.96822596,0.93508404,0,0.16154373,0,0,0,0,0.19028856,0,0,0,2.0925252,0.67658025,0.23322153,0,1.7710396,0,0,0,0,6.825836,0,0,0.641132,0,0,0,0,0.63152635,0,0,0.46978527,0,0.70009416,1.5338627,0.9826503,0,0,0,0.027461316,0,3.3513982,0,0,0,0
258,0,0.42846,0.29397798,0,0,1.8470081,0,0,0,0,0,0,0,0,0,0.5446388,0,0,0,0.8954918,0,0.22292005,0,0.15034872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6073265,0,0,0,0,0,6.651825,0.42146584,0,1.2968966,0,0,0,8.763892,0,0.89843065,1.069343,0,0.5401385,0.5205426,0,0.25341398
259,0,0,0,0,0,0,0,0.90701294,2.0034475,1.3002968,1.5585105,0,1.4179511,2.2579446,2.3461802,0,1.511575,0,1.0416889,3.4910219,0,0.5314435,0.28696376,0,0.5983238,0,0,0,0,0,0,0.9578438,0,0,4.29858,1.0933418,0,0,1.3619827,0,0,0,0,0.7811723,6.1849833,2.4735997,0,0.60792816,0,0,0,0,0.12958476,0,0,0,0,0,0,0
260,0.5705213,0,0,2.9176755,0,0,0,0,0,0,0.61821383,0,0.97016215,0,0,0.047857054,0,0.33059865,0,0,0,0.2258618,1.084809,0.5188363,1.3342117,0,0,0,0,1.0969048,0,1.1300912,0,0.9119789,0,0,0,0,0,0,0.22631474,0.29806006,3.883384,0,0.24042566,0,0,0.17637071,0,0,0.7279822,3.1964502,0,0,1.047658,0,1.8497713,0,0.7438657,0
261,0,0.94975865,0,7.5832677,3.7757807,0,0,2.7605379,0,2.6581774,0,0.71402407,0.15329857,0,1.3868648,0,0,3.8114035,0,1.3799148,0,0,1.2220474,0,2.0539472,1.0585908,21.041626,0,0,5.0612197,0,0,0,1.508533,0,0.3261595,5.103407,1.9971732,0,0.104296446,0,0,3.7656474,0,5.7360616,0,0.014728289,0.73387635,0,0.20309316,0,2.1491256,0,0,1.6527433,0,1.195596,0,0.51439714,0.54762405
262,0,0,0,1.2103181,0,0,0,1.0171281,0,0,0.39910176,0,0,0,0,0.9977489,1.3428727,0,0,0,0,0,0.2603079,0,0,2.4120588,0,1.4230766,0,1.1450465,0,0,0.26089758,1.4393677,6.5889645,0,0,0.03254962,0,0,0,0.92169094,7.2003126,0,0,0,0.43835983,0.005545765,0.18030724,0.6567297,0,3.613315,0,0,0,0,0,1.80517,0.42628685,0
263,0,0,0,0,0,0,1.6793762,1.8448713,0,0,0,2.3153932,0,2.2148368,0,1.1294537,0,0,0,0,1.5670856,0,0,0,0.28920275,0,4.4609504,0,0,2.8782337,0,0,10.439803,0,0,0,0,0,0,0.10960136,1.273522,0,0,1.8451977,1.1421932,1.0904088,0,0,0.14811644,0,0,0,1.4347217,0,0,1.7682003,0,0,0,0
264,0,0.98636746,0,0,0.38290033,0,0,1.9970729,0,0,0.4124302,0,0,1.4633883,0,0.6652429,0,0,5.661059,0,0,0,0,0,0,1.9248658,0,0.4052004,0,0,0,3.6031818,0,0,3.8679445,3.0543623,0.9117602,0,0,4.6965437,1.3164254,0,0,0,0,0,0,0,0,2.443602,0,2.2949293,0,0,0.36724725,0,0.11746729,0,0,0
265,0,0,0.19361503,0.7244242,0,0.17256573,0,0,0.13508782,0,0,0.04717049,0,0.37427124,0.74497867,0,0,0.7287802,1.0019662,0,0.8420554,0,0.8596218,0,0,0,0,0,0,0,0,0.20277362,0,0,1.4576703,0,0,0,0.6949081,0.7339762,1.3989425,0,0,0.27413264,0,0,0,0,0,0,2.4449625,0.08788245,0,0,0,0,0.43741658,0.25496367,0,0.55806553
266,2.9366295,1.2729037,0.53252214,0.8592502,0.93335813,0,0,0,0,1.2167418,0,0,0,0,0.83377314,0.4123295,0,0,0,0,0,0,0,0,0.39096054,0,0,0,2.0217798,0,0,0.99922097,0,0,0,0,3.568694,0,0,0,0,0.6796883,0,0,0,1.4903415,0.27797148,0.23916309,0,0,0,0,0,0,0,1.0427829,0,0,0,0.29918134
267,0,0.8574446,0,0.39716983,1.8121308,1.6933168,0.36257222,0,2.5920522,0,0,1.5265509,2.7320025,0,0,0,0,0,1.5392812,1.1845223,0,0,0,1.4251223,2.1478012,2.0546975,0,0,0,1.1162865,0.7534381,0,3.5300343,1.9565161,0,0,0,0,0.87445873,1.3419436,0,0.40267694,0,0,0.69323033,0.51957536,0,0,0,0,2.929686,0,0,0,0,0.5373306,0,0,1.3710444,0
268,0,0.20444855,0.803507,0,0,0,2.4121284,0.18510546,0,0,0,0,0,0,1.3702718,1.5838982,0,0.25178614,0.18831764,1.0406147,0.38692525,0.6830201,0.7465218,0,1.5900651,3.6936064,0,0,0,0,0.09908184,1.8235598,0,0,1.7438711,4.164687,1.8128207,0,0,0,1.1019564,0,0.6645544,0,1.8503474,0,0,0,1.9548059,1.2711046,0,0,0.8404511,0.2707258,0.9591642,0,1.0567847,0,0,0.29015777
269,0,0,0.5349642,0,0,0.5291109,0.46939647,2.002181,0,0,0,0,0.31059256,1.4801946,0,0,0.10237481,0,1.0485325,0.27038842,0,0,0,0.8922557,0,0,0,1.2843461,0,0,6.2063212,0,0.8089422,0,0,0.098282434,2.2175539,0.6257226,1.3846084,3.1128495,0,0,0,0.2067794,0.4895117,0,0,0.3034924,0.90656453,0,0,1.4050258,0.534477,0,0,2.7841449,0,0.9911129,2.9296901,0
270,1.8082867,0,0,0.10340817,0,0,0,0,1.7539676,0,0,0,1.3647938,0,0,0.031692598,0,1.8627969,0,0.32406288,0,1.2232673,0,1.0161538,0,1.8563467,0,0,1.5081487,0,0,0,1.5916513,1.0446038,4.925408,0,0.5467811,1.3179338,1.7778732,0,0,0,0,1.6841534,6.112633,0,1.3793606,0,0,0,8.562568,4.265538,0,0.4763356,0,1.280456,2.6318543,1.8799822,0.30993995,0.034170866
271,0.3307254,0,0,5.7922935,0,1.3319012,0,0,0,0,0.005372227,0.3690076,0,0,0,0,0,0.84297734,0.6792529,0,1.5618839,2.0638764,0.9627598,0,0,0,0.5367892,0,0.21208453,0.031449173,0,0,0,0,0,0,1.6452504,0,0,0,0,1.6614789,0,0,0,0,1.9623688,0,0,0,0,0,0,0,0.24032933,0,0.54058695,0,0,0
272,0.10445035,0,0,0,1.3423166,0.73691833,0.97297245,0,0,0,0.23604274,2.0116687,1.361118,0.08563007,0,0,0,2.2140548,0,0,0,0,0,0,0,0,4.9289994,0,0.17081302,2.3328779,4.0126004,0,10.209218,0.38562667,4.4406786,2.3871439,0,0.16955315,0.9134321,0.88552034,0,0,0,0,0,0,0.59071857,0,0.9755075,0,3.6070895,0,0,1.0690064,1.6732218,1.2375528,0,0,1.1717782,0
273,0,0.7528885,0,8.681415,0,1.2474867,0,0,0,0,0.006617075,0.07189783,0,1.0752523,0,1.739702,0,0,0,0,0,0,0.07427251,0,0.51328975,1.2796785,0,0,0,0.5451684,2.54019,0.7846459,3.5047085,3.0765452,0,0,0,0,2.1528375,0,2.2884238,0,0,0.7749159,0,0,1.5178913,0,0,0,0,2.2832816,0,0,0,0,0,0.08215596,0,0
274,1.4059284,0,0,0,0,0,0,0,0,2.0166621,1.6249856,0,1.5640566,0,1.5501047,0,0,0,0.6750741,0,0,2.5280073,1.0099982,0,0.25818887,0,0,0,0,0.7524667,0.7501514,0,2.3067157,0,0.3940575,0,0,0,0,0,0,0.8108934,0,0.5428609,0,0.5293038,0.6941835,2.055342,0,0,1.797595,0,0.46688056,0,0,3.8674986,0,0,0,0
275,0,0,2.6787777,0,0,1.5898786,0,0,0,0,0,0,0,0,0,0,2.2083945,1.1219366,1.3431569,1.5819407,0.6229771,0.17567295,1.4398924,0,0,0,0,0,0.5187477,0,0,0.73429006,0,0,3.2484217,0,0,2.3335383,1.4901494,0,1.1414528,0,6.654719,0,0,0.13259694,0,0,0.8338589,1.045145,0,0.40167046,0,0,0,2.6720111,0,1.836736,0,0
276,0.094732314,1.8461924,0,0,0,1.1530325,0,0,0.16540268,0.4437461,0,1.6432065,0,0,0.8350657,0.15235086,1.5197545,0,0.9116698,0,0.9040682,0.96766645,0,1.306781,0,0.20404796,0,3.038589,1.6853033,0,0,0,0,1.0557486,0,0,0,1.1265167,0,0,0,0,5.5143485,1.3958277,0,0,1.0231377,1.321957,0,0.46696502,0,0,1.3066332,0,1.2950385,0,0,2.404597,0,0
277,0,0,0.8502423,4.51234,0.8194926,0.018335348,0,1.5014693,1.5523775,0,0.4820503,0,0,0,0.30412513,0.62909395,0,0,2.2397084,0.059438094,0,0.60611105,0,0.53639513,0,0,0,0,0,0,0,1.4513838,0,0,2.801792,0,0.8410767,0,0,0,0,0,0,0,3.5113795,1.3325385,0,0.384118,1.3805832,0,0,1.1176432,1.8185676,0,0.12231968,0,0,0,0.38744247,0.45281887
278,0,1.2673959,0.40299514,1.1197051,2.0402694,3.2015193,1.2108653,0,0,0,0.06991949,0.5470299,0,1.6961472,0.22586285,1.6012741,0,2.3278625,1.8471617,0.49320585,0,0,0,0,0,0.68295586,0,0.31336647,0,0.93271345,3.7819085,0,0,0.27110156,0,0,4.191132,0,0,0.50179124,0,1.3397443,0,0,0,0,0,0.78786016,0.45419994,0.3385973,0,3.7278457,0,0,0,4.8032255,0,0,0,0
279,0,0.26565734,0.049318425,0.94063514,0,0,0,0,0.42538005,0,0,0,0,0,0,0,0.31008145,1.0723726,0,0,0,1.0358727,0,0.48065203,2.3932347,7.0425467,3.7640588,0,0,4.230832,0.94873583,0,0,1.4042013,0,0,2.0067444,1.7952243,0,0,0,0.15249668,0,2.5999792,0,0,0,0.36426198,0,0,3.3686388,0,1.7706088,2.8791463,0.14938,0,0,0.96597296,1.4633758,0.47965926
280,3.5469291,0,0,3.0460494,1.4977223,0,0,0.14483395,0,0,3.064386,0.4900309,0,0,0,0,0,0.002442173,0,0.0454531,0.7000104,0,0,0.011902535,0.5510579,0,5.3157682,1.0908062,0,1.7086264,0.09105001,0.27765077,0,0.5586895,0,2.5165353,5.534911,0,0,0,0.37935632,0.3045788,1.8087095,0,0,0,0,0.794598,2.8770614,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,5.6635876,0,0.95871395,0,0,0.7540159,3.6488838,0,1.2911127,1.2165014,0,0,0,1.797925,0,1.5413206,0,0,0,0,0,0,0,2.2106643,0,0.90426433,2.8772407,0.757853,0.8057691,5.440608,1.3379557,0,0.009699177,0,1.9651508,0.23834188,0.73132426,0.73363763,0.5944496,0,1.1375358,0,0,0,0,0,0,0,1.9696097,0,2.2180634,0.10220935,0,0,0.55437136,0.20840076,0.7302493
282,0,0,1.6998158,0,0,0,0,0,0,0,0,0,1.1251105,0,2.0263336,0,1.9714893,1.9214517,0,0,0,0,0,2.5564368,0,1.380823,0,0.75819504,0,1.1816292,3.8765357,0.19164187,0,0,0,0,0,1.1147957,0,0,0,0,0,2.876409,4.4210086,0,0,0,0,0,0,0,0,0.32942203,0,0,0.45907435,0,0,0.29200095
283,0,0,1.0753295,0,0,0.16838223,0,0.89794385,0,0,0,0.9404163,0,3.106228,0,0,2.328627,0,0.33125815,0,1.4617275,0,0,0,0,0,0.3333824,0,0,0,7.3174253,0,2.182367,1.5570629,0,0,0,0,0,0,0,0,5.108863,0,2.2269354,0,0,0,0,1.6128482,0,0,0.3092559,1.2903768,0,1.6729143,0,0,0,0
284,0,0,0,0,0,1.978186,2.35107,0,0,0,0,0,0,0.6910487,1.2352278,0,0,0.22108997,1.1194905,0,0,0,0.61537385,0,0,1.3497266,0,1.8086467,0.4153142,0,0,0.8528887,0.38286284,0,0,0,0,1.0737782,0,0,0.24311662,0,3.0780969,0,0,0,0,0,0,0,0,0,0,0,0.5703871,1.1555581,0,0,0,0
